site_id,date,year,month,weather_code,weather_group,temp_mean_f,temp_min_f,precipitation_in,rain_in,snowfall_in,precipitation_hours,wind_max_mph,daylight_hours,is_wet_day,is_snow_day,is_freezing_day
atlantic-baum-liberty,2019-01-01,2019,1,53,rain,45.2,37.4,0.059,0.059,0.0,6.0,20.5,9.34,1,0,0
atlantic-baum-liberty,2019-01-02,2019,1,3,cloud,38.4,35.6,0.0,0.0,0.0,0.0,7.0,9.35,0,0,0
atlantic-baum-liberty,2019-01-03,2019,1,51,rain,35.8,30.3,0.016,0.016,0.0,2.0,12.7,9.37,1,0,1
atlantic-baum-liberty,2019-01-04,2019,1,55,rain,35.4,28.3,0.047,0.047,0.0,2.0,8.3,9.38,1,0,1
atlantic-baum-liberty,2019-01-05,2019,1,61,rain,41.5,37.0,0.268,0.268,0.0,10.0,10.3,9.4,1,0,0
atlantic-baum-liberty,2019-01-06,2019,1,3,cloud,36.9,29.3,0.0,0.0,0.0,0.0,10.5,9.41,0,0,1
atlantic-baum-liberty,2019-01-07,2019,1,3,cloud,35.9,26.2,0.0,0.0,0.0,0.0,14.8,9.43,0,0,1
atlantic-baum-liberty,2019-01-08,2019,1,53,rain,49.9,40.5,0.154,0.154,0.0,13.0,19.5,9.45,1,0,0
atlantic-baum-liberty,2019-01-09,2019,1,73,snow,32.0,23.6,0.154,0.012,0.992,19.0,17.0,9.47,1,1,1
atlantic-baum-liberty,2019-01-10,2019,1,71,snow,23.4,21.6,0.02,0.0,0.138,5.0,14.2,9.49,0,1,1
atlantic-baum-liberty,2019-01-11,2019,1,3,cloud,23.9,20.6,0.0,0.0,0.0,0.0,9.3,9.51,0,0,1
atlantic-baum-liberty,2019-01-12,2019,1,73,snow,27.3,22.9,0.122,0.0,0.854,10.0,7.5,9.54,0,1,1
atlantic-baum-liberty,2019-01-13,2019,1,73,snow,27.4,23.9,0.118,0.0,0.854,14.0,9.5,9.56,0,1,1
atlantic-baum-liberty,2019-01-14,2019,1,3,cloud,24.7,13.5,0.0,0.0,0.0,0.0,6.5,9.58,0,0,1
atlantic-baum-liberty,2019-01-15,2019,1,3,cloud,26.0,22.5,0.0,0.0,0.0,0.0,8.2,9.61,0,0,1
atlantic-baum-liberty,2019-01-16,2019,1,71,snow,29.4,23.8,0.031,0.0,0.22,8.0,10.9,9.63,0,1,1
atlantic-baum-liberty,2019-01-17,2019,1,73,snow,28.4,22.1,0.067,0.0,0.469,8.0,6.2,9.66,0,1,1
atlantic-baum-liberty,2019-01-18,2019,1,73,snow,33.7,31.2,0.047,0.016,0.22,7.0,8.1,9.68,1,1,1
atlantic-baum-liberty,2019-01-19,2019,1,73,snow,32.6,28.5,0.614,0.492,0.854,13.0,10.5,9.71,1,1,1
atlantic-baum-liberty,2019-01-20,2019,1,75,snow,20.6,8.1,0.681,0.437,1.709,12.0,16.2,9.74,1,1,1
atlantic-baum-liberty,2019-01-21,2019,1,71,snow,6.6,-3.7,0.008,0.0,0.083,2.0,13.3,9.77,0,0,1
atlantic-baum-liberty,2019-01-22,2019,1,3,cloud,11.8,-10.1,0.0,0.0,0.0,0.0,8.8,9.8,0,0,1
atlantic-baum-liberty,2019-01-23,2019,1,61,rain,41.9,29.7,0.531,0.531,0.0,14.0,12.5,9.83,1,0,1
atlantic-baum-liberty,2019-01-24,2019,1,73,snow,34.5,25.6,0.661,0.575,0.606,13.0,13.4,9.86,1,1,1
atlantic-baum-liberty,2019-01-25,2019,1,71,snow,19.8,9.5,0.012,0.0,0.083,3.0,14.2,9.89,0,0,1
atlantic-baum-liberty,2019-01-26,2019,1,71,snow,20.2,5.7,0.031,0.004,0.193,7.0,10.3,9.93,0,1,1
atlantic-baum-liberty,2019-01-27,2019,1,73,snow,25.6,7.0,0.051,0.0,0.358,8.0,14.4,9.96,0,1,1
atlantic-baum-liberty,2019-01-28,2019,1,3,cloud,22.7,4.6,0.0,0.0,0.0,0.0,11.6,10.0,0,0,1
atlantic-baum-liberty,2019-01-29,2019,1,71,snow,27.1,16.3,0.051,0.047,0.028,4.0,13.6,10.03,1,0,1
atlantic-baum-liberty,2019-01-30,2019,1,73,snow,7.1,-3.2,0.031,0.0,0.22,5.0,18.1,10.07,0,1,1
atlantic-baum-liberty,2019-01-31,2019,1,3,cloud,5.2,-2.7,0.0,0.0,0.0,0.0,11.6,10.1,0,0,1
atlantic-baum-liberty,2019-02-01,2019,2,73,snow,13.1,8.6,0.11,0.0,0.772,13.0,4.6,10.14,0,1,1
atlantic-baum-liberty,2019-02-02,2019,2,3,cloud,23.4,5.4,0.0,0.0,0.0,0.0,7.6,10.17,0,0,1
atlantic-baum-liberty,2019-02-03,2019,2,3,cloud,38.9,26.6,0.0,0.0,0.0,0.0,8.2,10.21,0,0,1
atlantic-baum-liberty,2019-02-04,2019,2,53,rain,44.8,31.1,0.031,0.031,0.0,2.0,10.0,10.25,1,0,1
atlantic-baum-liberty,2019-02-05,2019,2,51,rain,46.4,35.3,0.051,0.051,0.0,10.0,9.2,10.29,1,0,0
atlantic-baum-liberty,2019-02-06,2019,2,63,rain,43.2,32.9,1.413,1.413,0.0,15.0,7.7,10.32,1,0,0
atlantic-baum-liberty,2019-02-07,2019,2,63,rain,50.8,40.5,0.567,0.567,0.0,12.0,12.1,10.36,1,0,0
atlantic-baum-liberty,2019-02-08,2019,2,61,rain,34.8,20.3,0.248,0.248,0.0,6.0,18.0,10.4,1,0,1
atlantic-baum-liberty,2019-02-09,2019,2,3,cloud,21.2,15.9,0.0,0.0,0.0,0.0,13.4,10.44,0,0,1
atlantic-baum-liberty,2019-02-10,2019,2,73,snow,26.2,17.0,0.173,0.0,1.213,7.0,5.6,10.48,0,1,1
atlantic-baum-liberty,2019-02-11,2019,2,73,snow,34.0,30.3,0.402,0.224,1.24,24.0,8.3,10.52,1,1,1
atlantic-baum-liberty,2019-02-12,2019,2,63,rain,37.9,32.5,1.047,1.047,0.0,24.0,18.3,10.56,1,0,0
atlantic-baum-liberty,2019-02-13,2019,2,73,snow,29.7,27.5,0.031,0.008,0.165,5.0,19.9,10.6,0,1,1
atlantic-baum-liberty,2019-02-14,2019,2,3,cloud,34.8,23.4,0.0,0.0,0.0,0.0,10.9,10.64,0,0,1
atlantic-baum-liberty,2019-02-15,2019,2,51,rain,42.7,28.3,0.024,0.024,0.0,4.0,14.4,10.68,1,0,1
atlantic-baum-liberty,2019-02-16,2019,2,3,cloud,27.5,22.4,0.0,0.0,0.0,0.0,8.2,10.73,0,0,1
atlantic-baum-liberty,2019-02-17,2019,2,73,snow,29.2,20.9,0.209,0.161,0.331,10.0,8.1,10.77,1,1,1
atlantic-baum-liberty,2019-02-18,2019,2,71,snow,30.5,23.1,0.012,0.004,0.055,3.0,13.2,10.81,0,0,1
atlantic-baum-liberty,2019-02-19,2019,2,3,cloud,24.7,17.3,0.0,0.0,0.0,0.0,9.1,10.85,0,0,1
atlantic-baum-liberty,2019-02-20,2019,2,75,snow,31.6,25.5,1.102,0.504,4.189,17.0,11.9,10.9,1,1,1
atlantic-baum-liberty,2019-02-21,2019,2,53,rain,39.4,34.6,0.047,0.047,0.0,3.0,11.4,10.94,1,0,0
atlantic-baum-liberty,2019-02-22,2019,2,3,cloud,35.1,28.6,0.0,0.0,0.0,0.0,6.3,10.98,0,0,1
atlantic-baum-liberty,2019-02-23,2019,2,51,rain,36.2,30.6,0.047,0.047,0.0,5.0,10.1,11.03,1,0,1
atlantic-baum-liberty,2019-02-24,2019,2,63,rain,43.2,33.3,0.252,0.252,0.0,10.0,24.5,11.07,1,0,0
atlantic-baum-liberty,2019-02-25,2019,2,2,cloud,27.5,22.0,0.0,0.0,0.0,0.0,21.6,11.11,0,0,1
atlantic-baum-liberty,2019-02-26,2019,2,3,cloud,27.7,22.4,0.0,0.0,0.0,0.0,8.2,11.15,0,0,1
atlantic-baum-liberty,2019-02-27,2019,2,71,snow,35.0,23.2,0.055,0.043,0.083,4.0,9.3,11.2,1,0,1
atlantic-baum-liberty,2019-02-28,2019,2,73,snow,29.6,22.9,0.031,0.0,0.22,3.0,9.1,11.24,0,1,1
atlantic-baum-liberty,2019-03-01,2019,3,75,snow,32.3,26.8,0.272,0.004,1.874,6.0,8.2,11.28,0,1,1
atlantic-baum-liberty,2019-03-02,2019,3,71,snow,34.9,26.7,0.004,0.0,0.028,1.0,11.8,11.33,0,0,1
atlantic-baum-liberty,2019-03-03,2019,3,75,snow,29.6,25.9,0.311,0.0,2.177,11.0,8.3,11.37,0,1,1
atlantic-baum-liberty,2019-03-04,2019,3,3,cloud,21.3,14.1,0.0,0.0,0.0,0.0,10.3,11.42,0,0,1
atlantic-baum-liberty,2019-03-05,2019,3,71,snow,13.7,3.3,0.012,0.0,0.083,3.0,11.9,11.46,0,0,1
atlantic-baum-liberty,2019-03-06,2019,3,71,snow,15.1,10.0,0.004,0.0,0.028,1.0,12.8,11.51,0,0,1
atlantic-baum-liberty,2019-03-07,2019,3,3,cloud,22.8,13.2,0.0,0.0,0.0,0.0,11.1,11.55,0,0,1
atlantic-baum-liberty,2019-03-08,2019,3,51,rain,28.6,18.3,0.004,0.004,0.0,1.0,5.4,11.6,0,0,1
atlantic-baum-liberty,2019-03-09,2019,3,63,rain,34.2,21.0,0.339,0.339,0.0,3.0,14.1,11.64,1,0,1
atlantic-baum-liberty,2019-03-10,2019,3,63,rain,48.2,37.4,0.331,0.331,0.0,8.0,18.0,11.69,1,0,0
atlantic-baum-liberty,2019-03-11,2019,3,3,cloud,38.0,29.6,0.0,0.0,0.0,0.0,14.3,11.73,0,0,1
atlantic-baum-liberty,2019-03-12,2019,3,3,cloud,33.5,23.8,0.0,0.0,0.0,0.0,8.0,11.78,0,0,1
atlantic-baum-liberty,2019-03-13,2019,3,3,cloud,41.2,27.9,0.0,0.0,0.0,0.0,7.9,11.82,0,0,1
atlantic-baum-liberty,2019-03-14,2019,3,51,rain,57.4,41.3,0.008,0.008,0.0,2.0,22.5,11.87,0,0,0
atlantic-baum-liberty,2019-03-15,2019,3,53,rain,53.5,40.0,0.079,0.079,0.0,4.0,19.1,11.91,1,0,0
atlantic-baum-liberty,2019-03-16,2019,3,3,cloud,36.4,32.5,0.0,0.0,0.0,0.0,14.3,11.96,0,0,0
atlantic-baum-liberty,2019-03-17,2019,3,3,cloud,33.3,25.0,0.0,0.0,0.0,0.0,6.5,12.0,0,0,1
atlantic-baum-liberty,2019-03-18,2019,3,3,cloud,34.0,25.8,0.0,0.0,0.0,0.0,8.7,12.05,0,0,1
atlantic-baum-liberty,2019-03-19,2019,3,71,snow,36.1,25.9,0.008,0.0,0.055,2.0,6.7,12.09,0,0,1
atlantic-baum-liberty,2019-03-20,2019,3,51,rain,40.2,26.8,0.012,0.012,0.0,1.0,8.7,12.13,1,0,1
atlantic-baum-liberty,2019-03-21,2019,3,51,rain,44.0,37.7,0.012,0.012,0.0,3.0,10.0,12.18,1,0,0
atlantic-baum-liberty,2019-03-22,2019,3,73,snow,37.2,30.7,0.146,0.059,0.606,10.0,21.2,12.22,1,1,1
atlantic-baum-liberty,2019-03-23,2019,3,2,cloud,34.3,24.9,0.0,0.0,0.0,0.0,13.0,12.27,0,0,1
atlantic-baum-liberty,2019-03-24,2019,3,3,cloud,41.8,29.4,0.0,0.0,0.0,0.0,7.9,12.31,0,0,1
atlantic-baum-liberty,2019-03-25,2019,3,55,rain,41.6,31.3,0.201,0.201,0.0,13.0,11.3,12.36,1,0,1
atlantic-baum-liberty,2019-03-26,2019,3,0,clear,34.1,22.9,0.0,0.0,0.0,0.0,8.7,12.4,0,0,1
atlantic-baum-liberty,2019-03-27,2019,3,3,cloud,39.3,25.2,0.0,0.0,0.0,0.0,7.8,12.45,0,0,1
atlantic-baum-liberty,2019-03-28,2019,3,51,rain,48.5,35.5,0.008,0.008,0.0,2.0,12.7,12.49,0,0,0
atlantic-baum-liberty,2019-03-29,2019,3,61,rain,52.7,47.4,0.185,0.185,0.0,9.0,11.3,12.54,1,0,0
atlantic-baum-liberty,2019-03-30,2019,3,53,rain,56.9,49.4,0.071,0.071,0.0,8.0,17.4,12.58,1,0,0
atlantic-baum-liberty,2019-03-31,2019,3,63,rain,35.5,28.5,0.264,0.264,0.0,6.0,14.6,12.63,1,0,1
atlantic-baum-liberty,2019-04-01,2019,4,71,snow,33.1,23.7,0.004,0.0,0.028,1.0,10.0,12.67,0,0,1
atlantic-baum-liberty,2019-04-02,2019,4,3,cloud,39.5,28.1,0.0,0.0,0.0,0.0,7.6,12.72,0,0,1
atlantic-baum-liberty,2019-04-03,2019,4,3,cloud,45.2,34.7,0.0,0.0,0.0,0.0,16.4,12.76,0,0,0
atlantic-baum-liberty,2019-04-04,2019,4,51,rain,45.1,36.1,0.008,0.008,0.0,2.0,9.6,12.81,0,0,0
atlantic-baum-liberty,2019-04-05,2019,4,55,rain,46.3,41.7,0.232,0.232,0.0,12.0,14.8,12.85,1,0,0
atlantic-baum-liberty,2019-04-06,2019,4,3,cloud,51.4,39.5,0.0,0.0,0.0,0.0,5.5,12.89,0,0,0
atlantic-baum-liberty,2019-04-07,2019,4,53,rain,56.8,44.7,0.114,0.114,0.0,6.0,9.8,12.94,1,0,0
atlantic-baum-liberty,2019-04-08,2019,4,51,rain,62.4,55.9,0.02,0.02,0.0,4.0,12.6,12.98,1,0,0
atlantic-baum-liberty,2019-04-09,2019,4,3,cloud,57.7,47.5,0.0,0.0,0.0,0.0,14.7,13.02,0,0,0
atlantic-baum-liberty,2019-04-10,2019,4,3,cloud,48.3,38.9,0.0,0.0,0.0,0.0,8.7,13.07,0,0,0
atlantic-baum-liberty,2019-04-11,2019,4,53,rain,53.4,40.2,0.028,0.028,0.0,2.0,11.2,13.11,1,0,0
atlantic-baum-liberty,2019-04-12,2019,4,63,rain,61.5,53.1,0.339,0.339,0.0,6.0,15.9,13.15,1,0,0
atlantic-baum-liberty,2019-04-13,2019,4,3,cloud,59.3,47.2,0.0,0.0,0.0,0.0,8.6,13.2,0,0,0
atlantic-baum-liberty,2019-04-14,2019,4,63,rain,58.9,50.1,0.965,0.965,0.0,13.0,18.4,13.24,1,0,0
atlantic-baum-liberty,2019-04-15,2019,4,61,rain,44.3,36.9,0.142,0.142,0.0,12.0,19.0,13.28,1,0,0
atlantic-baum-liberty,2019-04-16,2019,4,3,cloud,50.3,36.7,0.0,0.0,0.0,0.0,12.0,13.32,0,0,0
atlantic-baum-liberty,2019-04-17,2019,4,3,cloud,61.9,50.4,0.0,0.0,0.0,0.0,9.2,13.37,0,0,0
atlantic-baum-liberty,2019-04-18,2019,4,61,rain,66.0,54.2,0.059,0.059,0.0,1.0,14.1,13.41,1,0,0
atlantic-baum-liberty,2019-04-19,2019,4,63,rain,64.8,58.0,0.689,0.689,0.0,14.0,13.3,13.45,1,0,0
atlantic-baum-liberty,2019-04-20,2019,4,63,rain,58.0,50.5,0.539,0.539,0.0,14.0,11.9,13.49,1,0,0
atlantic-baum-liberty,2019-04-21,2019,4,51,rain,50.1,45.9,0.059,0.059,0.0,8.0,9.4,13.53,1,0,0
atlantic-baum-liberty,2019-04-22,2019,4,3,cloud,54.3,41.8,0.0,0.0,0.0,0.0,5.9,13.58,0,0,0
atlantic-baum-liberty,2019-04-23,2019,4,63,rain,60.3,48.1,0.433,0.433,0.0,6.0,12.8,13.62,1,0,0
atlantic-baum-liberty,2019-04-24,2019,4,3,cloud,54.2,43.7,0.0,0.0,0.0,0.0,11.2,13.66,0,0,0
atlantic-baum-liberty,2019-04-25,2019,4,53,rain,54.9,49.3,0.154,0.154,0.0,13.0,8.2,13.7,1,0,0
atlantic-baum-liberty,2019-04-26,2019,4,63,rain,54.3,47.0,0.846,0.846,0.0,22.0,17.7,13.74,1,0,0
atlantic-baum-liberty,2019-04-27,2019,4,53,rain,49.1,41.0,0.051,0.051,0.0,4.0,16.8,13.78,1,0,0
atlantic-baum-liberty,2019-04-28,2019,4,61,rain,46.8,41.5,0.213,0.213,0.0,10.0,11.0,13.82,1,0,0
atlantic-baum-liberty,2019-04-29,2019,4,53,rain,52.2,36.1,0.083,0.083,0.0,4.0,10.9,13.85,1,0,0
atlantic-baum-liberty,2019-04-30,2019,4,51,rain,56.8,49.4,0.004,0.004,0.0,1.0,7.8,13.89,0,0,0
atlantic-baum-liberty,2019-05-01,2019,5,51,rain,68.5,55.2,0.008,0.008,0.0,2.0,14.9,13.93,0,0,0
atlantic-baum-liberty,2019-05-02,2019,5,61,rain,67.0,59.0,0.217,0.217,0.0,8.0,7.7,13.97,1,0,0
atlantic-baum-liberty,2019-05-03,2019,5,63,rain,65.3,61.2,0.236,0.236,0.0,9.0,7.4,14.01,1,0,0
atlantic-baum-liberty,2019-05-04,2019,5,55,rain,61.4,56.5,0.122,0.122,0.0,7.0,9.2,14.04,1,0,0
atlantic-baum-liberty,2019-05-05,2019,5,55,rain,57.5,53.8,0.319,0.319,0.0,18.0,8.6,14.08,1,0,0
atlantic-baum-liberty,2019-05-06,2019,5,3,cloud,58.8,45.1,0.0,0.0,0.0,0.0,6.1,14.12,0,0,0
atlantic-baum-liberty,2019-05-07,2019,5,51,rain,62.3,50.5,0.008,0.008,0.0,2.0,9.6,14.15,0,0,0
atlantic-baum-liberty,2019-05-08,2019,5,3,cloud,62.0,50.8,0.0,0.0,0.0,0.0,9.3,14.19,0,0,0
atlantic-baum-liberty,2019-05-09,2019,5,63,rain,67.2,58.8,0.39,0.39,0.0,9.0,13.9,14.23,1,0,0
atlantic-baum-liberty,2019-05-10,2019,5,65,rain,64.4,53.8,1.386,1.386,0.0,15.0,13.2,14.26,1,0,0
atlantic-baum-liberty,2019-05-11,2019,5,51,rain,54.3,46.5,0.012,0.012,0.0,1.0,8.9,14.3,1,0,0
atlantic-baum-liberty,2019-05-12,2019,5,63,rain,55.4,51.4,0.878,0.878,0.0,22.0,9.1,14.33,1,0,0
atlantic-baum-liberty,2019-05-13,2019,5,61,rain,53.7,48.7,0.213,0.213,0.0,16.0,11.8,14.36,1,0,0
atlantic-baum-liberty,2019-05-14,2019,5,53,rain,48.9,43.9,0.063,0.063,0.0,9.0,13.6,14.39,1,0,0
atlantic-baum-liberty,2019-05-15,2019,5,51,rain,55.4,43.4,0.004,0.004,0.0,1.0,10.5,14.43,0,0,0
atlantic-baum-liberty,2019-05-16,2019,5,51,rain,60.9,49.2,0.016,0.016,0.0,1.0,9.3,14.46,1,0,0
atlantic-baum-liberty,2019-05-17,2019,5,61,rain,64.3,57.7,0.276,0.276,0.0,13.0,11.0,14.49,1,0,0
atlantic-baum-liberty,2019-05-18,2019,5,61,rain,65.3,54.1,0.244,0.244,0.0,11.0,6.5,14.52,1,0,0
atlantic-baum-liberty,2019-05-19,2019,5,55,rain,72.5,63.1,0.047,0.047,0.0,2.0,14.4,14.55,1,0,0
atlantic-baum-liberty,2019-05-20,2019,5,51,rain,66.3,54.6,0.031,0.031,0.0,5.0,16.0,14.58,1,0,0
atlantic-baum-liberty,2019-05-21,2019,5,3,cloud,54.0,44.5,0.0,0.0,0.0,0.0,9.3,14.6,0,0,0
atlantic-baum-liberty,2019-05-22,2019,5,51,rain,62.6,49.0,0.02,0.02,0.0,2.0,9.3,14.63,1,0,0
atlantic-baum-liberty,2019-05-23,2019,5,55,rain,70.9,63.4,0.177,0.177,0.0,12.0,17.7,14.66,1,0,0
atlantic-baum-liberty,2019-05-24,2019,5,3,cloud,66.1,54.5,0.0,0.0,0.0,0.0,9.8,14.68,0,0,0
atlantic-baum-liberty,2019-05-25,2019,5,63,rain,70.0,58.6,0.472,0.472,0.0,6.0,12.4,14.71,1,0,0
atlantic-baum-liberty,2019-05-26,2019,5,63,rain,69.6,62.9,0.327,0.327,0.0,15.0,10.5,14.73,1,0,0
atlantic-baum-liberty,2019-05-27,2019,5,3,cloud,66.9,57.7,0.0,0.0,0.0,0.0,6.5,14.76,0,0,0
atlantic-baum-liberty,2019-05-28,2019,5,63,rain,69.4,63.4,1.24,1.24,0.0,17.0,13.2,14.78,1,0,0
atlantic-baum-liberty,2019-05-29,2019,5,63,rain,69.4,63.9,0.953,0.953,0.0,19.0,14.1,14.8,1,0,0
atlantic-baum-liberty,2019-05-30,2019,5,63,rain,67.3,64.1,0.563,0.563,0.0,14.0,11.6,14.83,1,0,0
atlantic-baum-liberty,2019-05-31,2019,5,51,rain,66.2,57.3,0.004,0.004,0.0,1.0,7.4,14.85,0,0,0
atlantic-baum-liberty,2019-06-01,2019,6,63,rain,67.6,56.3,0.295,0.295,0.0,5.0,12.2,14.87,1,0,0
atlantic-baum-liberty,2019-06-02,2019,6,63,rain,62.9,55.1,0.457,0.457,0.0,13.0,11.0,14.89,1,0,0
atlantic-baum-liberty,2019-06-03,2019,6,3,cloud,56.0,50.1,0.0,0.0,0.0,0.0,10.0,14.9,0,0,0
atlantic-baum-liberty,2019-06-04,2019,6,3,cloud,60.7,46.4,0.0,0.0,0.0,0.0,9.8,14.92,0,0,0
atlantic-baum-liberty,2019-06-05,2019,6,63,rain,65.7,58.4,0.37,0.37,0.0,11.0,16.0,14.94,1,0,0
atlantic-baum-liberty,2019-06-06,2019,6,63,rain,69.0,63.0,0.303,0.303,0.0,10.0,8.1,14.95,1,0,0
atlantic-baum-liberty,2019-06-07,2019,6,3,cloud,66.8,57.7,0.0,0.0,0.0,0.0,9.4,14.97,0,0,0
atlantic-baum-liberty,2019-06-08,2019,6,3,cloud,69.0,59.0,0.0,0.0,0.0,0.0,11.7,14.98,0,0,0
atlantic-baum-liberty,2019-06-09,2019,6,61,rain,70.4,64.5,0.055,0.055,0.0,2.0,14.3,14.99,1,0,0
atlantic-baum-liberty,2019-06-10,2019,6,63,rain,67.2,60.9,1.047,1.047,0.0,17.0,13.5,15.0,1,0,0
atlantic-baum-liberty,2019-06-11,2019,6,51,rain,61.7,51.0,0.008,0.008,0.0,1.0,11.0,15.01,0,0,0
atlantic-baum-liberty,2019-06-12,2019,6,3,cloud,63.3,50.5,0.0,0.0,0.0,0.0,9.9,15.02,0,0,0
atlantic-baum-liberty,2019-06-13,2019,6,63,rain,60.8,54.9,0.398,0.398,0.0,14.0,17.7,15.03,1,0,0
atlantic-baum-liberty,2019-06-14,2019,6,55,rain,59.8,51.8,0.15,0.15,0.0,7.0,15.3,15.04,1,0,0
atlantic-baum-liberty,2019-06-15,2019,6,53,rain,64.2,53.2,0.035,0.035,0.0,4.0,10.7,15.05,1,0,0
atlantic-baum-liberty,2019-06-16,2019,6,63,rain,69.1,64.0,0.508,0.508,0.0,22.0,15.9,15.05,1,0,0
atlantic-baum-liberty,2019-06-17,2019,6,63,rain,68.2,64.5,0.673,0.673,0.0,22.0,9.5,15.06,1,0,0
atlantic-baum-liberty,2019-06-18,2019,6,65,rain,68.7,65.0,1.161,1.161,0.0,18.0,6.9,15.06,1,0,0
atlantic-baum-liberty,2019-06-19,2019,6,63,rain,69.8,63.8,0.362,0.362,0.0,15.0,6.7,15.06,1,0,0
atlantic-baum-liberty,2019-06-20,2019,6,61,rain,69.9,65.2,0.531,0.531,0.0,21.0,11.2,15.06,1,0,0
atlantic-baum-liberty,2019-06-21,2019,6,61,rain,66.1,60.3,0.079,0.079,0.0,5.0,13.8,15.06,1,0,0
atlantic-baum-liberty,2019-06-22,2019,6,3,cloud,64.4,53.0,0.0,0.0,0.0,0.0,7.2,15.06,0,0,0
atlantic-baum-liberty,2019-06-23,2019,6,3,cloud,67.1,54.3,0.0,0.0,0.0,0.0,5.7,15.06,0,0,0
atlantic-baum-liberty,2019-06-24,2019,6,63,rain,71.7,63.6,0.413,0.413,0.0,6.0,9.7,15.06,1,0,0
atlantic-baum-liberty,2019-06-25,2019,6,63,rain,72.5,65.6,0.15,0.15,0.0,4.0,12.4,15.06,1,0,0
atlantic-baum-liberty,2019-06-26,2019,6,61,rain,72.8,63.9,0.098,0.098,0.0,5.0,8.3,15.05,1,0,0
atlantic-baum-liberty,2019-06-27,2019,6,63,rain,73.9,64.3,0.106,0.106,0.0,2.0,5.5,15.05,1,0,0
atlantic-baum-liberty,2019-06-28,2019,6,63,rain,74.2,65.1,0.209,0.209,0.0,7.0,4.9,15.04,1,0,0
atlantic-baum-liberty,2019-06-29,2019,6,51,rain,76.3,68.0,0.024,0.024,0.0,3.0,12.3,15.03,1,0,0
atlantic-baum-liberty,2019-06-30,2019,6,51,rain,73.6,64.9,0.02,0.02,0.0,3.0,13.1,15.02,1,0,0
atlantic-baum-liberty,2019-07-01,2019,7,3,cloud,70.0,57.4,0.0,0.0,0.0,0.0,5.6,15.01,0,0,0
atlantic-baum-liberty,2019-07-02,2019,7,63,rain,75.4,67.2,0.689,0.689,0.0,11.0,11.8,15.0,1,0,0
atlantic-baum-liberty,2019-07-03,2019,7,55,rain,74.8,69.4,0.126,0.126,0.0,9.0,6.5,14.99,1,0,0
atlantic-baum-liberty,2019-07-04,2019,7,63,rain,75.3,68.6,0.488,0.488,0.0,11.0,6.3,14.98,1,0,0
atlantic-baum-liberty,2019-07-05,2019,7,63,rain,76.1,70.3,0.283,0.283,0.0,8.0,6.3,14.97,1,0,0
atlantic-baum-liberty,2019-07-06,2019,7,65,rain,76.4,69.9,0.433,0.433,0.0,11.0,8.0,14.95,1,0,0
atlantic-baum-liberty,2019-07-07,2019,7,63,rain,74.9,70.3,0.382,0.382,0.0,11.0,5.8,14.94,1,0,0
atlantic-baum-liberty,2019-07-08,2019,7,51,rain,74.0,66.7,0.031,0.031,0.0,8.0,7.3,14.92,1,0,0
atlantic-baum-liberty,2019-07-09,2019,7,51,rain,74.9,64.3,0.004,0.004,0.0,1.0,5.7,14.9,0,0,0
atlantic-baum-liberty,2019-07-10,2019,7,51,rain,77.8,69.5,0.012,0.012,0.0,3.0,6.3,14.88,1,0,0
atlantic-baum-liberty,2019-07-11,2019,7,63,rain,74.1,70.0,0.417,0.417,0.0,12.0,6.7,14.87,1,0,0
atlantic-baum-liberty,2019-07-12,2019,7,2,cloud,72.2,65.3,0.0,0.0,0.0,0.0,8.1,14.85,0,0,0
atlantic-baum-liberty,2019-07-13,2019,7,2,cloud,74.2,63.1,0.0,0.0,0.0,0.0,7.7,14.83,0,0,0
atlantic-baum-liberty,2019-07-14,2019,7,3,cloud,74.9,68.6,0.0,0.0,0.0,0.0,7.1,14.8,0,0,0
atlantic-baum-liberty,2019-07-15,2019,7,3,cloud,73.3,60.5,0.0,0.0,0.0,0.0,4.7,14.78,0,0,0
atlantic-baum-liberty,2019-07-16,2019,7,51,rain,77.3,70.7,0.004,0.004,0.0,1.0,9.5,14.76,0,0,0
atlantic-baum-liberty,2019-07-17,2019,7,63,rain,75.6,72.0,0.555,0.555,0.0,16.0,9.7,14.74,1,0,0
atlantic-baum-liberty,2019-07-18,2019,7,51,rain,76.1,68.2,0.035,0.035,0.0,4.0,5.4,14.71,1,0,0
atlantic-baum-liberty,2019-07-19,2019,7,51,rain,80.1,72.5,0.012,0.012,0.0,3.0,10.7,14.69,1,0,0
atlantic-baum-liberty,2019-07-20,2019,7,51,rain,81.6,74.8,0.008,0.008,0.0,2.0,9.9,14.66,0,0,0
atlantic-baum-liberty,2019-07-21,2019,7,63,rain,79.9,73.8,0.335,0.335,0.0,11.0,7.3,14.64,1,0,0
atlantic-baum-liberty,2019-07-22,2019,7,63,rain,71.3,67.0,1.083,1.083,0.0,17.0,10.7,14.61,1,0,0
atlantic-baum-liberty,2019-07-23,2019,7,51,rain,68.4,61.0,0.039,0.039,0.0,6.0,8.5,14.58,1,0,0
atlantic-baum-liberty,2019-07-24,2019,7,53,rain,65.8,57.1,0.047,0.047,0.0,2.0,7.1,14.55,1,0,0
atlantic-baum-liberty,2019-07-25,2019,7,3,cloud,68.0,55.9,0.0,0.0,0.0,0.0,4.1,14.52,0,0,0
